This, line, contains, headers, and, can, be, ignored ,,,,,,
,,,,,IR_CZKPC3,0,,,,,,parallel shift,0.47967
,,,,,IR_CZKPC4,0,,,,,,parallel shift,-0.00091643
,,,,,IR_DKKPC1,0,,,,,,parallel shift,1.8336
,,,,,IR_DKKPC2,0,,,,,,parallel shift,1.1109
,,,,,IR_DKKPC3,0,,,,,,parallel shift,-0.36405
,,,,,IR_DKKPC4,0,,,,,,parallel shift,-0.032592
,,,,,IR_EURPC1,0,,,,,,parallel shift,0.20523
,,,,,IR_EURPC2,0,,,,,,parallel shift,0.28451
,,,,,IR_EURPC3,0,,,,,,parallel shift,-0.065674
,,,,,IR_EURPC4,0,,,,,,parallel shift,0.2088
,,,,,IR_GBPPC1,0,,,,,,parallel shift,-1.3389
,,,,,IR_GBPPC2,0,,,,,,parallel shift,1.5662
,,,,,IR_GBPPC3,0,,,,,,parallel shift,-0.90468
,,,,,IR_GBPPC4,0,,,,,,parallel shift,-0.19957
,,,,,IR_HKDPC1,0,,,,,,parallel shift,-0.26568
,,,,,IR_HKDPC2,0,,,,,,parallel shift,0.25505
,,,,,IR_HKDPC3,0,,,,,,parallel shift,0.23735
,,,,,IR_HKDPC4,0,,,,,,parallel shift,0.035943
,,,,,IR_HUFPC1,0,,,,,,parallel shift,0.5759
,,,,,IR_HUFPC2,0,,,,,,parallel shift,0.30666
,,,,,IR_HUFPC3,0,,,,,,parallel shift,-0.025881
,,,,,IR_HUFPC4,0,,,,,,parallel shift,0.18717
,,,,,IR_INRPC1,0,,,,,,parallel shift,0.50662
,,,,,IR_INRPC2,0,,,,,,parallel shift,0.5416
,,,,,IR_INRPC3,0,,,,,,parallel shift,-0.14982
,,,,,IR_INRPC4,0,,,,,,parallel shift,0.288
,,,,,IR_JPYPC1,0,,,,,,parallel shift,1.7409
,,,,,IR_JPYPC2,0,,,,,,parallel shift,1.0103
,,,,,IR_JPYPC3,0,,,,,,parallel shift,0.19917
,,,,,IR_JPYPC4,0,,,,,,parallel shift,-0.4805
,,,,,IR_KRWPC1,0,,,,,,parallel shift,0.10215
,,,,,IR_KRWPC2,0,,,,,,parallel shift,-1.008
,,,,,IR_KRWPC3,0,,,,,,parallel shift,0.078201
,,,,,IR_KRWPC4,0,,,,,,parallel shift,-0.022474
,,,,,IR_MXNPC1,0,,,,,,parallel shift,-0.36682
,,,,,IR_MXNPC2,0,,,,,,parallel shift,1.0122
,,,,,IR_MXNPC3,0,,,,,,parallel shift,-0.26987
,,,,,IR_MXNPC4,0,,,,,,parallel shift,-0.10995
,,,,,IR_MYRPC1,0,,,,,,parallel shift,-1.766
,,,,,IR_MYRPC2,0,,,,,,parallel shift,0.30613
,,,,,IR_MYRPC3,0,,,,,,parallel shift,0.18174
,,,,,IR_MYRPC4,0,,,,,,parallel shift,0.06666
,,,,,IR_NOKPC1,0,,,,,,parallel shift,1.7005
,,,,,IR_NOKPC2,0,,,,,,parallel shift,-0.7437
,,,,,IR_NOKPC3,0,,,,,,parallel shift,0.022116
,,,,,IR_NOKPC4,0,,,,,,parallel shift,0.15462
,,,,,IR_NZDPC1,0,,,,,,parallel shift,1.6882
,,,,,IR_NZDPC2,0,,,,,,parallel shift,-0.074754
,,,,,IR_NZDPC3,0,,,,,,parallel shift,-0.21033
,,,,,IR_NZDPC4,0,,,,,,parallel shift,0.061873
,,,,,IR_PENPC1,0,,,,,,parallel shift,-1.863
,,,,,IR_PENPC2,0,,,,,,parallel shift,-1.048
,,,,,IR_PENPC3,0,,,,,,parallel shift,-0.28769
,,,,,IR_PENPC4,0,,,,,,parallel shift,0.14334
,,,,,IR_PLNPC1,0,,,,,,parallel shift,0.071011
,,,,,IR_PLNPC2,0,,,,,,parallel shift,0.6243
,,,,,IR_PLNPC3,0,,,,,,parallel shift,0.028327
,,,,,IR_PLNPC4,0,,,,,,parallel shift,0.071468
,,,,,IR_RONPC1,0,,,,,,parallel shift,-6.9906
,,,,,IR_RONPC2,0,,,,,,parallel shift,-0.52584
,,,,,IR_RONPC3,0,,,,,,parallel shift,0.01115
,,,,,IR_RONPC4,0,,,,,,parallel shift,0.069563
,,,,,IR_RUBPC1,0,,,,,,parallel shift,6.6878
,,,,,IR_RUBPC2,0,,,,,,parallel shift,0.34025
,,,,,IR_RUBPC3,0,,,,,,parallel shift,-0.89053
,,,,,IR_RUBPC4,0,,,,,,parallel shift,-0.21532
,,,,,IR_SEKPC1,0,,,,,,parallel shift,1.3919
,,,,,IR_SEKPC2,0,,,,,,parallel shift,0.0063258
,,,,,IR_SEKPC3,0,,,,,,parallel shift,0.2573
,,,,,IR_SEKPC4,0,,,,,,parallel shift,-0.0047425
,,,,,IR_THBPC1,0,,,,,,parallel shift,-0.49268
,,,,,IR_THBPC2,0,,,,,,parallel shift,0.35219
,,,,,IR_THBPC3,0,,,,,,parallel shift,0.25765
,,,,,IR_THBPC4,0,,,,,,parallel shift,0.21874
,,,,,IR_TRYPC1,0,,,,,,parallel shift,-0.76126
,,,,,IR_TRYPC2,0,,,,,,parallel shift,-1.8753
,,,,,IR_TRYPC3,0,,,,,,parallel shift,0.5832
,,,,,IR_TRYPC4,0,,,,,,parallel shift,-0.058678
,,,,,IR_TWDPC1,0,,,,,,parallel shift,0.18796
,,,,,IR_TWDPC2,0,,,,,,parallel shift,-0.43058
,,,,,IR_TWDPC3,0,,,,,,parallel shift,0.0375
,,,,,IR_TWDPC4,0,,,,,,parallel shift,-0.025935
,,,,,IR_USDPC1,0,,,,,,parallel shift,-0.45137
,,,,,IR_USDPC2,0,,,,,,parallel shift,-0.47503
,,,,,IR_USDPC3,0,,,,,,parallel shift,0.34871
,,,,,IR_USDPC4,0,,,,,,parallel shift,0.13639
,,,,,IRIV_AUD,0,,,,,,parallel shift,-0.090415
,,,,,IRIV_BGN,0,,,,,,parallel shift,2.6088
,,,,,IRIV_BRL,0,,,,,,parallel shift,0.0028865
,,,,,IRIV_CAD,0,,,,,,parallel shift,-0.12554
,,,,,IRIV_CHF,0,,,,,,parallel shift,-0.15728
,,,,,IRIV_CLP,0,,,,,,parallel shift,-0.036428
,,,,,IRIV_CNY,0,,,,,,parallel shift,0.33292
,,,,,IRIV_COP,0,,,,,,parallel shift,-0.47123
,,,,,IRIV_CZK,0,,,,,,parallel shift,0.26729
,,,,,IRIV_DKK,0,,,,,,parallel shift,0.52136
,,,,,IRIV_EUR,0,,,,,,parallel shift,-0.4342
,,,,,IRIV_GBP,0,,,,,,parallel shift,-0.38229
,,,,,IRIV_HKD,0,,,,,,parallel shift,-0.41318
,,,,,IRIV_HUF,0,,,,,,parallel shift,0.12725
,,,,,IRIV_INR,0,,,,,,parallel shift,0.33213
,,,,,IRIV_JPY,0,,,,,,parallel shift,-0.084831
,,,,,IRIV_KRW,0,,,,,,parallel shift,-0.12248
,,,,,IRIV_MXN,0,,,,,,parallel shift,-0.077187
,,,,,IRIV_MYR,0,,,,,,parallel shift,0.15816
,,,,,IRIV_NOK,0,,,,,,parallel shift,0.2633
,,,,,IRIV_NZD,0,,,,,,parallel shift,0.088711
,,,,,IRIV_PEN,0,,,,,,parallel shift,-0.1674
,,,,,IRIV_PLN,0,,,,,,parallel shift,0.53235
,,,,,IRIV_RON,0,,,,,,parallel shift,-0.41853
,,,,,IRIV_RUB,0,,,,,,parallel shift,-0.35513
,,,,,IRIV_SEK,0,,,,,,parallel shift,-0.19113
,,,,,IRIV_THB,0,,,,,,parallel shift,0.64905
,,,,,IRIV_TRY,0,,,,,,parallel shift,-0.36565
,,,,,IRIV_TWD,0,,,,,,parallel shift,0.14087
,,,,,IRIV_USD,0,,,,,,parallel shift,-0.43342
,,,,,BF_BCOPC3A2,0,,,,,,parallel shift,0.18478
,,,,,BF_BCOPC3A8,0,,,,,,parallel shift,0.0141
,,,,,BF_EUG4TR,0,,,,,,parallel shift,-0.12858
,,,,,BF_EURAGG_EUR_HEDG,0,,,,,,parallel shift,-0.027834
,,,,,BF_EURAGG_EUR_UNHEDG,0,,,,,,parallel shift,0.010696
,,,,,BF_GLOBCRED_AUD_HEDG,0,,,,,,parallel shift,-0.11349
,,,,,BF_INGRASCLX,0,,,,,,parallel shift,-0.0996
,,,,,BF_JGENVUEG,0,,,,,,parallel shift,0.29891
,,,,,BF_JNEU1R3,0,,,,,,parallel shift,0.00069159
,,,,,BF_KISKGA2Y,0,,,,,,parallel shift,-0.043407
,,,,,BF_LVACLC,0,,,,,,parallel shift,-0.099791
,,,,,BF_LVACLG,0,,,,,,parallel shift,-0.034582
,,,,,BF_MAXIDX,0,,,,,,parallel shift,-0.13353
,,,,,BF_MAXRMAX,0,,,,,,parallel shift,0.024213
,,,,,BF_PANEURAGG_EUR_UNHEDG,0,,,,,,parallel shift,-0.029951
,,,,,BF_PANEURHY_EUR_HEDG,0,,,,,,parallel shift,-0.10438
,,,,,BF_PDGATR,0,,,,,,parallel shift,0.020731
,,,,,BF_SBJYL,0,,,,,,parallel shift,0.021067
,,,,,BF_SBWGNJYC,0,,,,,,parallel shift,-0.041469
,,,,,BF_SBWGNJYU,0,,,,,,parallel shift,-0.023087
,,,,,BF_SPCBCR,0,,,,,,parallel shift,-0.0068344
,,,,,BF_USAGG_USD_UNHEDG,0,,,,,,parallel shift,-0.10703
,,,,,BF_USCORPHY_EUR_HEDG,0,,,,,,parallel shift,-0.47773
,,,,,BFIV_BCOPC3A2,0,,,,,,parallel shift,-0.50687
,,,,,BFIV_BCOPC3A8,0,,,,,,parallel shift,0.050898
,,,,,BFIV_EUG4TR,0,,,,,,parallel shift,-0.00019727
,,,,,BFIV_EURAGG_EUR_HEDG,0,,,,,,parallel shift,-0.19259
,,,,,BFIV_EURAGG_EUR_UNHEDG,0,,,,,,parallel shift,0.065786
,,,,,BFIV_GLOBCRED_AUD_HEDG,0,,,,,,parallel shift,0.016506
,,,,,BFIV_JGENVUEG,0,,,,,,parallel shift,0.25869
,,,,,BFIV_JNEU1R3,0,,,,,,parallel shift,0.26445
,,,,,BFIV_KISKGA2Y,0,,,,,,parallel shift,-0.13837
,,,,,BFIV_LVACLC,0,,,,,,parallel shift,0.099031
,,,,,BFIV_LVACLG,0,,,,,,parallel shift,0.0035957
,,,,,BFIV_MAXIDX,0,,,,,,parallel shift,0.39249
,,,,,BFIV_MAXRMAX,0,,,,,,parallel shift,-0.41947
,,,,,BFIV_PANEURAGG_EUR_UNHEDG,0,,,,,,parallel shift,0.17573
,,,,,BFIV_PDGATR,0,,,,,,parallel shift,-0.21785
,,,,,BFIV_SBJYL,0,,,,,,parallel shift,0.25834
,,,,,BFIV_SBWGNJYC,0,,,,,,parallel shift,0.22575
,,,,,BFIV_SBWGNJYU,0,,,,,,parallel shift,-0.62996
,,,,,BFIV_SPCBCR,0,,,,,,parallel shift,0.053523
,,,,,BFIV_USAGG_USD_UNHEDG,0,,,,,,parallel shift,1.1239
,,,,,RE_BELGIUM,0,,,,,,parallel shift,-0.020665
,,,,,RE_CEE,0,,,,,,parallel shift,0.072268
,,,,,RE_FRANCE,0,,,,,,parallel shift,-0.050366
,,,,,RE_GERMANY,0,,,,,,parallel shift,0.020662
,,,,,RE_ITALY,0,,,,,,parallel shift,-0.032717
,,,,,RE_NETHERLANDS,0,,,,,,parallel shift,0.036393
,,,,,RE_NORDICS,0,,,,,,parallel shift,-0.06128
,,,,,RE_PORTUGAL,0,,,,,,parallel shift,-0.083012
,,,,,RE_SPAIN,0,,,,,,parallel shift,-0.17589
,,,,,RE_UK,0,,,,,,parallel shift,-0.13282
,,,,,REIV_ELHK,0,,,,,,parallel shift,-0.71243
,,,,,REIV_ELUK,0,,,,,,parallel shift,3.5492
,,,,,REIV_EPGR,0,,,,,,parallel shift,0.39766
,,,,,REIV_EPNL,0,,,,,,parallel shift,1.495
,,,,,REIV_RMS,0,,,,,,parallel shift,0.85996
,,,,,INFRLZ_CZK,0,,,,,,parallel shift,0.073703
,,,,,INFEXP_CZK,0,,,,,,parallel shift,-0.028928
,,,,,INFRLZ_EUR,0,,,,,,parallel shift,-0.011206
,,,,,INFEXP_EUR,0,,,,,,parallel shift,-0.0093522
,,,,,INFRLZ_HUF,0,,,,,,parallel shift,-0.03811
,,,,,INFEXP_HUF,0,,,,,,parallel shift,0.003168
,,,,,INFRLZ_KRW,0,,,,,,parallel shift,0.033213
,,,,,INFEXP_KRW,0,,,,,,parallel shift,0.010275
,,,,,INFRLZ_PLN,0,,,,,,parallel shift,0.024696
,,,,,INFEXP_PLN,0,,,,,,parallel shift,0.00023308
,,,,,INFRLZ_RON,0,,,,,,parallel shift,0.083502
,,,,,INFEXP_RON,0,,,,,,parallel shift,0.010862
,,,,,CS_EUROZONE_FINANCIALS,0,,,,,,parallel shift,-2.2537
,,,,,CS_EUROZONE_NONFINANCIALS,0,,,,,,parallel shift,-0.0042292
,,,,,CS_US_AND_REST_OF_WORLD,0,,,,,,parallel shift,0.5347
,,,,,CS_ASIA,0,,,,,,parallel shift,-0.52252
,,,,,CS_EUROZONE_NONDOMESTIC_SOVEREIGNS,0,,,,,,parallel shift,-0.20829
,,,,,CS_EUROZONE_STRUCTUREDCREDIT,0,,,,,,parallel shift,-2.368
,,,,,ILP_EUR,0,,,,,,parallel shift,0.0075621
,,,,,ILP_US,0,,,,,,parallel shift,-0.00055605
,,,,,ULP_JP,0,,,,,,parallel shift,-0.00027132
,,,,,ILP_HK,0,,,,,,parallel shift,-0.0085487
,,,,,RF_TEST1,0,,,,,,parallel shift,0.777
