This, line, contains, headers, and, can, be, ignored ,,,,,,
,,,,,FXIV_MYR,0,,,,,,parallel shift,-0.43946
,,,,,FXIV_NOK,0,,,,,,parallel shift,0.15838
,,,,,FXIV_NZD,0,,,,,,parallel shift,0.17747
,,,,,FXIV_PEN,0,,,,,,parallel shift,0.40763
,,,,,FXIV_PLN,0,,,,,,parallel shift,0.77884
,,,,,FXIV_RON,0,,,,,,parallel shift,0.40538
,,,,,FXIV_RUB,0,,,,,,parallel shift,-0.27987
,,,,,FXIV_SEK,0,,,,,,parallel shift,0.24265
,,,,,FXIV_THB,0,,,,,,parallel shift,-0.69572
,,,,,FXIV_TRY,0,,,,,,parallel shift,-0.090251
,,,,,FXIV_TWD,0,,,,,,parallel shift,-0.19031
,,,,,FXIV_USD,0,,,,,,parallel shift,0.060183
,,,,,IR_AUDPC1,0,,,,,,parallel shift,0.84717
,,,,,IR_AUDPC2,0,,,,,,parallel shift,0.3141
,,,,,IR_AUDPC3,0,,,,,,parallel shift,0.058334
,,,,,IR_AUDPC4,0,,,,,,parallel shift,0.044276
,,,,,IR_BGNPC1,0,,,,,,parallel shift,0.53053
,,,,,IR_BGNPC2,0,,,,,,parallel shift,0.53787
,,,,,IR_BGNPC3,0,,,,,,parallel shift,0.42199
,,,,,IR_BGNPC4,0,,,,,,parallel shift,-0.17236
,,,,,IR_BRLPC1,0,,,,,,parallel shift,0.43826
,,,,,IR_BRLPC2,0,,,,,,parallel shift,-0.29813
,,,,,IR_BRLPC3,0,,,,,,parallel shift,-0.047634
,,,,,IR_BRLPC4,0,,,,,,parallel shift,-0.023142
,,,,,IR_CADPC1,0,,,,,,parallel shift,1.6568
,,,,,IR_CADPC2,0,,,,,,parallel shift,-0.63408
,,,,,IR_CADPC3,0,,,,,,parallel shift,0.0017167
,,,,,IR_CADPC4,0,,,,,,parallel shift,-0.090533
,,,,,IR_CHFPC1,0,,,,,,parallel shift,2.3191
,,,,,IR_CHFPC2,0,,,,,,parallel shift,-1.6496
,,,,,IR_CHFPC3,0,,,,,,parallel shift,-0.44368
,,,,,IR_CHFPC4,0,,,,,,parallel shift,-0.30829
,,,,,IR_CLPPC1,0,,,,,,parallel shift,-2.1819
,,,,,IR_CLPPC2,0,,,,,,parallel shift,-0.48796
,,,,,IR_CLPPC3,0,,,,,,parallel shift,0.26384
,,,,,IR_CLPPC4,0,,,,,,parallel shift,-0.076962
,,,,,IR_CNYPC1,0,,,,,,parallel shift,1.0303
,,,,,IR_CNYPC2,0,,,,,,parallel shift,-0.44071
,,,,,IR_CNYPC3,0,,,,,,parallel shift,-0.88096
,,,,,IR_CNYPC4,0,,,,,,parallel shift,-0.20517
,,,,,IR_COPPC1,0,,,,,,parallel shift,2.4652
,,,,,IR_COPPC2,0,,,,,,parallel shift,-3.5269
,,,,,IR_COPPC3,0,,,,,,parallel shift,0.38039
,,,,,IR_COPPC4,0,,,,,,parallel shift,-0.36717
,,,,,IR_CZKPC1,0,,,,,,parallel shift,0.65091
,,,,,IR_CZKPC2,0,,,,,,parallel shift,-0.21599
,,,,,IR_CZKPC3,0,,,,,,parallel shift,-0.067637
,,,,,IR_CZKPC4,0,,,,,,parallel shift,0.11028
,,,,,IR_DKKPC1,0,,,,,,parallel shift,-0.39621
,,,,,IR_DKKPC2,0,,,,,,parallel shift,-0.6282
,,,,,IR_DKKPC3,0,,,,,,parallel shift,0.023692
,,,,,IR_DKKPC4,0,,,,,,parallel shift,0.076456
,,,,,IR_EURPC1,0,,,,,,parallel shift,0.98481
,,,,,IR_EURPC2,0,,,,,,parallel shift,2.0886
,,,,,IR_EURPC3,0,,,,,,parallel shift,0.17822
,,,,,IR_EURPC4,0,,,,,,parallel shift,0.0067435
,,,,,IR_GBPPC1,0,,,,,,parallel shift,-1.2038
,,,,,IR_GBPPC2,0,,,,,,parallel shift,-0.7355
,,,,,IR_GBPPC3,0,,,,,,parallel shift,0.7397
,,,,,IR_GBPPC4,0,,,,,,parallel shift,0.081936
,,,,,IR_HKDPC1,0,,,,,,parallel shift,0.40327
,,,,,IR_HKDPC2,0,,,,,,parallel shift,-1.1605
,,,,,IR_HKDPC3,0,,,,,,parallel shift,-0.083701
,,,,,IR_HKDPC4,0,,,,,,parallel shift,0.23009
,,,,,IR_HUFPC1,0,,,,,,parallel shift,-0.31767
,,,,,IR_HUFPC2,0,,,,,,parallel shift,-0.027164
,,,,,IR_HUFPC3,0,,,,,,parallel shift,0.39866
,,,,,IR_HUFPC4,0,,,,,,parallel shift,-0.026704
,,,,,IR_INRPC1,0,,,,,,parallel shift,0.38885
,,,,,IR_INRPC2,0,,,,,,parallel shift,1.2762
,,,,,IR_INRPC3,0,,,,,,parallel shift,0.0047242
,,,,,IR_INRPC4,0,,,,,,parallel shift,0.061205
,,,,,IR_JPYPC1,0,,,,,,parallel shift,1.679
,,,,,IR_JPYPC2,0,,,,,,parallel shift,-2.4127
,,,,,IR_JPYPC3,0,,,,,,parallel shift,0.43755
,,,,,IR_JPYPC4,0,,,,,,parallel shift,0.17899
,,,,,IR_KRWPC1,0,,,,,,parallel shift,-1.5083
,,,,,IR_KRWPC2,0,,,,,,parallel shift,-0.14588
,,,,,IR_KRWPC3,0,,,,,,parallel shift,-0.096505
,,,,,IR_KRWPC4,0,,,,,,parallel shift,-0.03878
,,,,,IR_MXNPC1,0,,,,,,parallel shift,0.025227
,,,,,IR_MXNPC2,0,,,,,,parallel shift,-0.078483
,,,,,IR_MXNPC3,0,,,,,,parallel shift,-0.62177
,,,,,IR_MXNPC4,0,,,,,,parallel shift,0.21424
,,,,,IR_MYRPC1,0,,,,,,parallel shift,-2.6548
,,,,,IR_MYRPC2,0,,,,,,parallel shift,-0.50457
,,,,,IR_MYRPC3,0,,,,,,parallel shift,0.069503
,,,,,IR_MYRPC4,0,,,,,,parallel shift,0.031646
,,,,,IR_NOKPC1,0,,,,,,parallel shift,0.3434
,,,,,IR_NOKPC2,0,,,,,,parallel shift,0.73818
,,,,,IR_NOKPC3,0,,,,,,parallel shift,-0.13242
,,,,,IR_NOKPC4,0,,,,,,parallel shift,-0.17336
,,,,,IR_NZDPC1,0,,,,,,parallel shift,-0.94981
,,,,,IR_NZDPC2,0,,,,,,parallel shift,0.33962
,,,,,IR_NZDPC3,0,,,,,,parallel shift,-0.15531
,,,,,IR_NZDPC4,0,,,,,,parallel shift,-0.020807
,,,,,IR_PENPC1,0,,,,,,parallel shift,1.5526
,,,,,IR_PENPC2,0,,,,,,parallel shift,-1.9175
,,,,,IR_PENPC3,0,,,,,,parallel shift,-0.90579
,,,,,IR_PENPC4,0,,,,,,parallel shift,-0.36283
,,,,,IR_PLNPC1,0,,,,,,parallel shift,2.2864
,,,,,IR_PLNPC2,0,,,,,,parallel shift,0.11323
,,,,,IR_PLNPC3,0,,,,,,parallel shift,0.10602
,,,,,IR_PLNPC4,0,,,,,,parallel shift,0.0031983
,,,,,IR_RONPC1,0,,,,,,parallel shift,0.87694
,,,,,IR_RONPC2,0,,,,,,parallel shift,-0.68676
,,,,,IR_RONPC3,0,,,,,,parallel shift,-0.034008
,,,,,IR_RONPC4,0,,,,,,parallel shift,-0.19452
,,,,,IR_RUBPC1,0,,,,,,parallel shift,-2.3054
,,,,,IR_RUBPC2,0,,,,,,parallel shift,-0.62973
,,,,,IR_RUBPC3,0,,,,,,parallel shift,0.41638
,,,,,IR_RUBPC4,0,,,,,,parallel shift,0.55471
,,,,,IR_SEKPC1,0,,,,,,parallel shift,2.2862
,,,,,IR_SEKPC2,0,,,,,,parallel shift,-0.81945
,,,,,IR_SEKPC3,0,,,,,,parallel shift,0.78699
,,,,,IR_SEKPC4,0,,,,,,parallel shift,-0.17048
,,,,,IR_THBPC1,0,,,,,,parallel shift,0.38585
,,,,,IR_THBPC2,0,,,,,,parallel shift,-1.0655
,,,,,IR_THBPC3,0,,,,,,parallel shift,0.10152
,,,,,IR_THBPC4,0,,,,,,parallel shift,0.051481
,,,,,IR_TRYPC1,0,,,,,,parallel shift,1.1102
,,,,,IR_TRYPC2,0,,,,,,parallel shift,0.022834
,,,,,IR_TRYPC3,0,,,,,,parallel shift,-0.45974
,,,,,IR_TRYPC4,0,,,,,,parallel shift,-0.046979
,,,,,IR_TWDPC1,0,,,,,,parallel shift,2.5773
,,,,,IR_TWDPC2,0,,,,,,parallel shift,-0.82349
,,,,,IR_TWDPC3,0,,,,,,parallel shift,0.14536
,,,,,IR_TWDPC4,0,,,,,,parallel shift,-0.15791
,,,,,IR_USDPC1,0,,,,,,parallel shift,-0.34046
,,,,,IR_USDPC2,0,,,,,,parallel shift,-0.90338
,,,,,IR_USDPC3,0,,,,,,parallel shift,-0.06259
,,,,,IR_USDPC4,0,,,,,,parallel shift,-0.048329
,,,,,IRIV_AUD,0,,,,,,parallel shift,0.069745
,,,,,IRIV_BGN,0,,,,,,parallel shift,-0.31929
,,,,,IRIV_BRL,0,,,,,,parallel shift,0.16302
,,,,,IRIV_CAD,0,,,,,,parallel shift,-0.073713
,,,,,IRIV_CHF,0,,,,,,parallel shift,-0.13589
,,,,,IRIV_CLP,0,,,,,,parallel shift,-0.19428
,,,,,IRIV_CNY,0,,,,,,parallel shift,0.20582
,,,,,IRIV_COP,0,,,,,,parallel shift,0.067829
,,,,,IRIV_CZK,0,,,,,,parallel shift,0.0013173
,,,,,IRIV_DKK,0,,,,,,parallel shift,-0.13658
,,,,,IRIV_EUR,0,,,,,,parallel shift,-0.52145
,,,,,IRIV_GBP,0,,,,,,parallel shift,-0.26048
,,,,,IRIV_HKD,0,,,,,,parallel shift,0.35601
,,,,,IRIV_HUF,0,,,,,,parallel shift,-0.27896
,,,,,IRIV_INR,0,,,,,,parallel shift,0.47515
,,,,,IRIV_JPY,0,,,,,,parallel shift,0.6375
,,,,,IRIV_KRW,0,,,,,,parallel shift,-0.29893
,,,,,IRIV_MXN,0,,,,,,parallel shift,-0.47502
,,,,,IRIV_MYR,0,,,,,,parallel shift,-0.010016
,,,,,IRIV_NOK,0,,,,,,parallel shift,0.47964
,,,,,IRIV_NZD,0,,,,,,parallel shift,0.042847
,,,,,IRIV_PEN,0,,,,,,parallel shift,-0.10591
,,,,,IRIV_PLN,0,,,,,,parallel shift,-0.090973
,,,,,IRIV_RON,0,,,,,,parallel shift,-0.65303
,,,,,IRIV_RUB,0,,,,,,parallel shift,0.23673
,,,,,IRIV_SEK,0,,,,,,parallel shift,-0.23195
,,,,,IRIV_THB,0,,,,,,parallel shift,-0.033388
,,,,,IRIV_TRY,0,,,,,,parallel shift,0.58967
,,,,,IRIV_TWD,0,,,,,,parallel shift,0.041434
,,,,,IRIV_USD,0,,,,,,parallel shift,0.82411
,,,,,BF_BCOPC3A2,0,,,,,,parallel shift,0.15111
,,,,,BF_BCOPC3A8,0,,,,,,parallel shift,-0.018029
,,,,,BF_EUG4TR,0,,,,,,parallel shift,-0.0014006
,,,,,BF_EURAGG_EUR_HEDG,0,,,,,,parallel shift,-0.042305
,,,,,BF_EURAGG_EUR_UNHEDG,0,,,,,,parallel shift,-0.089892
,,,,,BF_GLOBCRED_AUD_HEDG,0,,,,,,parallel shift,-0.036677
,,,,,BF_INGRASCLX,0,,,,,,parallel shift,0.045141
,,,,,BF_JGENVUEG,0,,,,,,parallel shift,0.0086413
,,,,,BF_JNEU1R3,0,,,,,,parallel shift,0.011165
,,,,,BF_KISKGA2Y,0,,,,,,parallel shift,0.017699
,,,,,BF_LVACLC,0,,,,,,parallel shift,-0.020805
,,,,,BF_LVACLG,0,,,,,,parallel shift,0.050904
,,,,,BF_MAXIDX,0,,,,,,parallel shift,-0.13828
,,,,,BF_MAXRMAX,0,,,,,,parallel shift,0.024837
,,,,,BF_PANEURAGG_EUR_UNHEDG,0,,,,,,parallel shift,-0.037305
,,,,,BF_PANEURHY_EUR_HEDG,0,,,,,,parallel shift,0.11703
,,,,,BF_PDGATR,0,,,,,,parallel shift,-0.014718
,,,,,BF_SBJYL,0,,,,,,parallel shift,0.055895
,,,,,BF_SBWGNJYC,0,,,,,,parallel shift,0.077403
,,,,,BF_SBWGNJYU,0,,,,,,parallel shift,0.11825
,,,,,BF_SPCBCR,0,,,,,,parallel shift,-0.015448
,,,,,BF_USAGG_USD_UNHEDG,0,,,,,,parallel shift,0.025807
,,,,,BF_USCORPHY_EUR_HEDG,0,,,,,,parallel shift,0.017115
,,,,,BFIV_BCOPC3A2,0,,,,,,parallel shift,-0.48619
,,,,,BFIV_BCOPC3A8,0,,,,,,parallel shift,-0.77531
,,,,,BFIV_EUG4TR,0,,,,,,parallel shift,-0.082954
,,,,,BFIV_EURAGG_EUR_HEDG,0,,,,,,parallel shift,0.015906
,,,,,BFIV_EURAGG_EUR_UNHEDG,0,,,,,,parallel shift,0.35873
,,,,,BFIV_GLOBCRED_AUD_HEDG,0,,,,,,parallel shift,0.40595
,,,,,BFIV_JGENVUEG,0,,,,,,parallel shift,-0.24263
,,,,,BFIV_JNEU1R3,0,,,,,,parallel shift,0.69517
,,,,,BFIV_KISKGA2Y,0,,,,,,parallel shift,-0.76544
,,,,,BFIV_LVACLC,0,,,,,,parallel shift,0.0013746
,,,,,BFIV_LVACLG,0,,,,,,parallel shift,0.063091
,,,,,BFIV_MAXIDX,0,,,,,,parallel shift,0.11668
,,,,,BFIV_MAXRMAX,0,,,,,,parallel shift,0.70648
,,,,,BFIV_PANEURAGG_EUR_UNHEDG,0,,,,,,parallel shift,0.092399
,,,,,BFIV_PDGATR,0,,,,,,parallel shift,-0.081018
,,,,,BFIV_SBJYL,0,,,,,,parallel shift,-0.031583
,,,,,BFIV_SBWGNJYC,0,,,,,,parallel shift,0.21285
,,,,,BFIV_SBWGNJYU,0,,,,,,parallel shift,0.036527
,,,,,BFIV_SPCBCR,0,,,,,,parallel shift,-0.23981
,,,,,BFIV_USAGG_USD_UNHEDG,0,,,,,,parallel shift,-0.21343
,,,,,RE_BELGIUM,0,,,,,,parallel shift,-0.022837
,,,,,RE_CEE,0,,,,,,parallel shift,-0.06035
,,,,,RE_FRANCE,0,,,,,,parallel shift,-0.085828
,,,,,RE_GERMANY,0,,,,,,parallel shift,-0.017859
,,,,,RE_ITALY,0,,,,,,parallel shift,0.0013507
,,,,,RE_NETHERLANDS,0,,,,,,parallel shift,0.036037
,,,,,RE_NORDICS,0,,,,,,parallel shift,0.19944
,,,,,RE_PORTUGAL,0,,,,,,parallel shift,0.033687
,,,,,RE_SPAIN,0,,,,,,parallel shift,-0.13078
,,,,,RE_UK,0,,,,,,parallel shift,-0.027012
,,,,,REIV_ELHK,0,,,,,,parallel shift,0.58326
,,,,,REIV_ELUK,0,,,,,,parallel shift,-0.93646
,,,,,REIV_EPGR,0,,,,,,parallel shift,-0.36004
,,,,,REIV_EPNL,0,,,,,,parallel shift,-0.19681
,,,,,REIV_RMS,0,,,,,,parallel shift,0.0068779
,,,,,INFRLZ_CZK,0,,,,,,parallel shift,-0.0069979
,,,,,INFEXP_CZK,0,,,,,,parallel shift,0.02623
,,,,,INFRLZ_EUR,0,,,,,,parallel shift,0.0028691
,,,,,INFEXP_EUR,0,,,,,,parallel shift,-0.0043062
,,,,,INFRLZ_HUF,0,,,,,,parallel shift,-0.028427
,,,,,INFEXP_HUF,0,,,,,,parallel shift,-0.021859
,,,,,INFRLZ_KRW,0,,,,,,parallel shift,-0.020561
,,,,,INFEXP_KRW,0,,,,,,parallel shift,0.013159
,,,,,INFRLZ_PLN,0,,,,,,parallel shift,0.034359
,,,,,INFEXP_PLN,0,,,,,,parallel shift,-0.0029876
,,,,,INFRLZ_RON,0,,,,,,parallel shift,-0.0086913
,,,,,INFEXP_RON,0,,,,,,parallel shift,-0.017146
,,,,,CS_EUROZONE_FINANCIALS,0,,,,,,parallel shift,1.3228
,,,,,CS_EUROZONE_NONFINANCIALS,0,,,,,,parallel shift,0.037769
,,,,,CS_US_AND_REST_OF_WORLD,0,,,,,,parallel shift,-0.52463
,,,,,CS_ASIA,0,,,,,,parallel shift,-1.7226
,,,,,CS_EUROZONE_NONDOMESTIC_SOVEREIGNS,0,,,,,,parallel shift,0.16087
,,,,,CS_EUROZONE_STRUCTUREDCREDIT,0,,,,,,parallel shift,-0.48066
,,,,,ILP_EUR,0,,,,,,parallel shift,0.0076499
,,,,,ILP_US,0,,,,,,parallel shift,-0.016432
,,,,,ULP_JP,0,,,,,,parallel shift,0.00010281
,,,,,ILP_HK,0,,,,,,parallel shift,0.019797
,,SSMC_11,1,,,,,,,,,,
,,,,,EQ_4GSPC,0,,,,,,parallel shift,-0.29083
,,,,,EQ_AEX,0,,,,,,parallel shift,-0.60231
,,,,,EQ_AMX,0,,,,,,parallel shift,-0.17105
,,,,,EQ_ASCX,0,,,,,,parallel shift,0.27222
,,,,,EQ_BETFI,0,,,,,,parallel shift,0.36325
,,,,,EQ_BETI,0,,,,,,parallel shift,-0.35291
,,,,,EQ_BUX,0,,,,,,parallel shift,0.44415
,,,,,EQ_CEMU_USD,0,,,,,,parallel shift,-0.32801
,,,,,EQ_CIEU,0,,,,,,parallel shift,0.19775
,,,,,EQ_CIJP_USD,0,,,,,,parallel shift,0.050789
,,,,,EQ_CIKK_USD,0,,,,,,parallel shift,-0.088462
,,,,,EQ_FTSE,0,,,,,,parallel shift,-0.37914
,,,,,EQ_HSI,0,,,,,,parallel shift,0.28754
,,,,,EQ_IBEX,0,,,,,,parallel shift,0.091989
,,,,,EQ_IXIC,0,,,,,,parallel shift,0.18524
,,,,,EQ_KLSE,0,,,,,,parallel shift,0.88521
,,,,,EQ_KS11,0,,,,,,parallel shift,0.36238
,,,,,EQ_MSCIWO,0,,,,,,parallel shift,-0.50947
,,,,,EQ_MSDUEAFE,0,,,,,,parallel shift,-0.090969
,,,,,EQ_MSEUEGF,0,,,,,,parallel shift,0.22971
,,,,,EQ_N100,0,,,,,,parallel shift,0.076904
,,,,,EQ_N225,0,,,,,,parallel shift,-0.026685
,,,,,EQ_NDX,0,,,,,,parallel shift,-0.45457
,,,,,EQ_PX,0,,,,,,parallel shift,-0.57376
,,,,,EQ_RUX,0,,,,,,parallel shift,0.10497
,,,,,EQ_SETI,0,,,,,,parallel shift,0.44988
,,,,,EQ_SPX,0,,,,,,parallel shift,-0.062906
,,,,,EQ_SSEC,0,,,,,,parallel shift,-0.31712
,,,,,EQ_STOXX50E,0,,,,,,parallel shift,-0.2951
,,,,,EQ_TOPX,0,,,,,,parallel shift,-0.57843
,,,,,EQ_WIG,0,,,,,,parallel shift,-0.45863
,,,,,EQ_ASE,0,,,,,,parallel shift,0.32623
,,,,,EQ_CECEEUR,0,,,,,,parallel shift,-0.033388
,,,,,EQ_EMUMIDCAP,0,,,,,,parallel shift,-0.17826
,,,,,EQ_FBM100,0,,,,,,parallel shift,-0.28749
,,,,,EQ_HFRXEW,0,,,,,,parallel shift,-0.11153
,,,,,EQ_HFRXGLE,0,,,,,,parallel shift,-0.07258
,,,,,EQ_MSDLWI,0,,,,,,parallel shift,0.071681
,,,,,EQ_MXEF,0,,,,,,parallel shift,0.20455
,,,,,EQ_MXEU,0,,,,,,parallel shift,0.16588
,,,,,EQ_MXLA,0,,,,,,parallel shift,-0.14045
,,,,,EQ_MXME,0,,,,,,parallel shift,0.12494
,,,,,EQ_MXWO0IT,0,,,,,,parallel shift,-0.12899
,,,,,EQ_NIFTY,0,,,,,,parallel shift,0.6956
,,,,,EQ_OPALPACX,0,,,,,,parallel shift,0.87918
,,,,,EQ_RAAX,0,,,,,,parallel shift,-0.00040253
,,,,,EQ_SPEURO,0,,,,,,parallel shift,0.21153
,,,,,EQ_TPXDDVD,0,,,,,,parallel shift,0.097795
,,,,,EQ_XU100,0,,,,,,parallel shift,-0.20055
,,,,,EQIV_4GSPC,0,,,,,,parallel shift,0.061856
,,,,,EQIV_AEX,0,,,,,,parallel shift,-0.27104
,,,,,EQIV_BETFI,0,,,,,,parallel shift,0.081741
,,,,,EQIV_BETI,0,,,,,,parallel shift,-0.33724
,,,,,EQIV_BUX,0,,,,,,parallel shift,-0.93605
,,,,,EQIV_CEMU_USD,0,,,,,,parallel shift,0.30338
,,,,,EQIV_CIEU,0,,,,,,parallel shift,-0.11416
,,,,,EQIV_CIJP_USD,0,,,,,,parallel shift,-0.11843
,,,,,EQIV_CIKK_USD,0,,,,,,parallel shift,0.14899
,,,,,EQIV_FTSE,0,,,,,,parallel shift,-0.12537
,,,,,EQIV_HSI,0,,,,,,parallel shift,0.8778
,,,,,EQIV_IBEX,0,,,,,,parallel shift,0.45994
,,,,,EQIV_IXIC,0,,,,,,parallel shift,-0.42872
,,,,,EQIV_KLSE,0,,,,,,parallel shift,0.32566
,,,,,EQIV_KS11,0,,,,,,parallel shift,-0.27238
,,,,,EQIV_MSCIWO,0,,,,,,parallel shift,0.59964
,,,,,EQIV_MSDUEAFE,0,,,,,,parallel shift,0.61956
,,,,,EQIV_MSEUEGF,0,,,,,,parallel shift,-0.12058
,,,,,EQIV_N100,0,,,,,,parallel shift,0.56151
,,,,,EQIV_N225,0,,,,,,parallel shift,0.26916
,,,,,EQIV_NDX,0,,,,,,parallel shift,0.041412
,,,,,EQIV_PX,0,,,,,,parallel shift,0.0052602
,,,,,EQIV_RUX,0,,,,,,parallel shift,-0.4533
,,,,,EQIV_SETI,0,,,,,,parallel shift,-0.084478
,,,,,EQIV_SPX,0,,,,,,parallel shift,-0.13397
,,,,,EQIV_SSEC,0,,,,,,parallel shift,0.76803
,,,,,EQIV_STOXX50E,0,,,,,,parallel shift,-0.63365
,,,,,EQIV_TOPX,0,,,,,,parallel shift,0.1708
,,,,,EQIV_WIG,0,,,,,,parallel shift,-0.20642
,,,,,EQIV_ASE,0,,,,,,parallel shift,0.43756
,,,,,EQIV_CECEEUR,0,,,,,,parallel shift,0.28164
,,,,,EQIV_FBM100,0,,,,,,parallel shift,-0.98753
,,,,,EQIV_HFRXGLE,0,,,,,,parallel shift,0.65861
,,,,,EQIV_MSDLWI,0,,,,,,parallel shift,-0.54299
,,,,,EQIV_MXEF,0,,,,,,parallel shift,-0.25693
,,,,,EQIV_MXEU,0,,,,,,parallel shift,0.050319
,,,,,EQIV_MXLA,0,,,,,,parallel shift,-0.50979
,,,,,EQIV_MXME,0,,,,,,parallel shift,-0.11921
,,,,,EQIV_MXWO0IT,0,,,,,,parallel shift,-0.038239
,,,,,EQIV_NIFTY,0,,,,,,parallel shift,-0.34924
,,,,,EQIV_OPALPACX,0,,,,,,parallel shift,-0.29521
,,,,,EQIV_RAAX,0,,,,,,parallel shift,-0.27898
,,,,,EQIV_SPEURO,0,,,,,,parallel shift,0.58976
,,,,,EQIV_TPXDDVD,0,,,,,,parallel shift,-0.32821
,,,,,EQIV_XU100,0,,,,,,parallel shift,0.46551
,,,,,FX_AUD,0,,,,,,parallel shift,0.067507
,,,,,FX_BGN,0,,,,,,parallel shift,-0.040703
,,,,,FX_BRL,0,,,,,,parallel shift,0.061962
,,,,,FX_CAD,0,,,,,,parallel shift,0.10766
,,,,,FX_CHF,0,,,,,,parallel shift,-0.034777
,,,,,FX_CLP,0,,,,,,parallel shift,-0.11709
,,,,,FX_CNY,0,,,,,,parallel shift,0.060737
,,,,,FX_COP,0,,,,,,parallel shift,0.037979
,,,,,FX_CZK,0,,,,,,parallel shift,0.10838
,,,,,FX_DKK,0,,,,,,parallel shift,0.15783
,,,,,FX_GBP,0,,,,,,parallel shift,-0.037445
,,,,,FX_HKD,0,,,,,,parallel shift,0.063298
,,,,,FX_HUF,0,,,,,,parallel shift,0.030684
,,,,,FX_INR,0,,,,,,parallel shift,-0.045858
,,,,,FX_JPY,0,,,,,,parallel shift,0.05923
,,,,,FX_KRW,0,,,,,,parallel shift,-0.2106
,,,,,FX_MXN,0,,,,,,parallel shift,0.017406
,,,,,FX_MYR,0,,,,,,parallel shift,0.088845
,,,,,FX_NOK,0,,,,,,parallel shift,-0.025187
,,,,,FX_NZD,0,,,,,,parallel shift,-0.031618
,,,,,FX_PEN,0,,,,,,parallel shift,0.060612
,,,,,FX_PLN,0,,,,,,parallel shift,0.13689
,,,,,FX_RON,0,,,,,,parallel shift,0.1464
,,,,,FX_RUB,0,,,,,,parallel shift,0.14789
,,,,,FX_SEK,0,,,,,,parallel shift,-0.039122
,,,,,FX_THB,0,,,,,,parallel shift,-0.030517
,,,,,FX_TRY,0,,,,,,parallel shift,-0.041422
,,,,,FX_TWD,0,,,,,,parallel shift,-0.1612
,,,,,FX_USD,0,,,,,,parallel shift,0.068263
,,,,,FXIV_AUD,0,,,,,,parallel shift,-0.069057
,,,,,FXIV_BGN,0,,,,,,parallel shift,-0.17904
,,,,,FXIV_BRL,0,,,,,,parallel shift,0.057728
,,,,,FXIV_CAD,0,,,,,,parallel shift,-0.41968
,,,,,FXIV_CHF,0,,,,,,parallel shift,0.33719
,,,,,FXIV_CLP,0,,,,,,parallel shift,-0.15029
,,,,,FXIV_CNY,0,,,,,,parallel shift,-0.31654
,,,,,FXIV_COP,0,,,,,,parallel shift,-0.36035
,,,,,FXIV_CZK,0,,,,,,parallel shift,-0.54467
,,,,,FXIV_DKK,0,,,,,,parallel shift,-0.43903
,,,,,FXIV_GBP,0,,,,,,parallel shift,0.10509
,,,,,FXIV_HKD,0,,,,,,parallel shift,-0.65049
,,,,,FXIV_HUF,0,,,,,,parallel shift,1.159
,,,,,FXIV_INR,0,,,,,,parallel shift,-0.73884
,,,,,FXIV_JPY,0,,,,,,parallel shift,0.88019
,,,,,FXIV_KRW,0,,,,,,parallel shift,-0.72538
,,,,,FXIV_MXN,0,,,,,,parallel shift,0.018779
,,,,,FXIV_MYR,0,,,,,,parallel shift,-0.079281
,,,,,FXIV_NOK,0,,,,,,parallel shift,0.46105
,,,,,FXIV_NZD,0,,,,,,parallel shift,-0.11807
,,,,,FXIV_PEN,0,,,,,,parallel shift,0.26206
,,,,,FXIV_PLN,0,,,,,,parallel shift,-0.15072
,,,,,FXIV_RON,0,,,,,,parallel shift,0.56167
,,,,,FXIV_RUB,0,,,,,,parallel shift,0.39798
,,,,,FXIV_SEK,0,,,,,,parallel shift,0.69194
,,,,,FXIV_THB,0,,,,,,parallel shift,-0.66875
,,,,,FXIV_TRY,0,,,,,,parallel shift,-0.32478
,,,,,FXIV_TWD,0,,,,,,parallel shift,0.60472
,,,,,FXIV_USD,0,,,,,,parallel shift,0.39806
,,,,,IR_AUDPC1,0,,,,,,parallel shift,-0.23866
,,,,,IR_AUDPC2,0,,,,,,parallel shift,-0.8151
,,,,,IR_AUDPC3,0,,,,,,parallel shift,-0.10769
,,,,,IR_AUDPC4,0,,,,,,parallel shift,-0.030743
,,,,,IR_BGNPC1,0,,,,,,parallel shift,-0.44366
,,,,,IR_BGNPC2,0,,,,,,parallel shift,0.144
,,,,,IR_BGNPC3,0,,,,,,parallel shift,0.39711
,,,,,IR_BGNPC4,0,,,,,,parallel shift,0.10672
,,,,,IR_BRLPC1,0,,,,,,parallel shift,-0.64685
,,,,,IR_BRLPC2,0,,,,,,parallel shift,-0.79502
,,,,,IR_BRLPC3,0,,,,,,parallel shift,-0.19437
,,,,,IR_BRLPC4,0,,,,,,parallel shift,0.0076949
,,,,,IR_CADPC1,0,,,,,,parallel shift,-0.36592
,,,,,IR_CADPC2,0,,,,,,parallel shift,-0.44638
,,,,,IR_CADPC3,0,,,,,,parallel shift,-0.005576
,,,,,IR_CADPC4,0,,,,,,parallel shift,-0.036366
,,,,,IR_CHFPC1,0,,,,,,parallel shift,-4.1625
,,,,,IR_CHFPC2,0,,,,,,parallel shift,-0.32872
,,,,,IR_CHFPC3,0,,,,,,parallel shift,-0.27245
,,,,,IR_CHFPC4,0,,,,,,parallel shift,-0.31062
,,,,,IR_CLPPC1,0,,,,,,parallel shift,-1.4355
